===============================================================================
  MT PARAMETERS
 STREAMID= 0
   PERIOD= 2^19937 - 1
       NN=     624 MM=     397 WW= 32 RR= 31
     AVEC= 0x9908B0DF WMASK= 0xFFFFFFFF UMASK= 0x80000000 LMASK= 0x7FFFFFFF
      MAG= 0x00000000 0x9908B0DF
@ 3FEEC0574CC811A6 0.9609791278494881
@ 3FDD6ACDE73B79AE 0.4596438177231005
@ 3FEBD2A98CAF18AA 0.8694656131490508
@ 3FE8CFB8C9F572E1 0.7753566689021590
@ 3FDB74F1E6B878EC 0.4290127518778621
@ 3FEB4C91E96EBE06 0.8530969199400154
@ 3FDB6D3EC5F82B4A 0.4285427983565354
@ 3FB71A28980C92B0 0.0902428981031089
@ 3FDC3DD5C9408B6C 0.4412741151192481
@ 3FE4362275ED97A0 0.6316082289965728
@ 3FE6FB8C2DBBEF8E 0.7182064908260928
@ 3FD13FD0EE87B910 0.2695200280567329
@ 3FE6EAE5A7CD9E4D 0.7161739613920389
@ 3F7AA4671C6BF280 0.0065044429563811
@ 3FD1E4FA77DCE006 0.2796007319007007
@ 3FE63639DFE8F9A7 0.6941193936580036
@ 3FEADAB9C258C63F 0.8391999049983453
@ 3FDA765319F52FC6 0.4134719613546135
@ 3FE68E42AD104E39 0.7048657779836908
@ 3FE4042CD661DCFA 0.6255096614030713
@ 3FE7235F2B7FC101 0.7230678414908028
@ 3FE39D6756A80A89 0.6129643146999381
@ 3FEC420087C3F0B9 0.8830568935077486
@ 3FE7019BAAFDA79F 0.7189462985672782
@ 3FECF9245E6CF9F7 0.9054128498317472
@ 3FCF7D6AA9796A28 0.2460149123679269
@ 3FE0E0CCCB704AB5 0.5274414037142693
@ 3FCCAC1B72932BF0 0.2240022954414083
@ 3FE1C6371333B4F4 0.5554461836851758
@ 3FD2587B0B63D3AC 0.2866504298429458
@ 3FDB353C20962A70 0.4251241987446184
@ 3FE3E9BFF8776A88 0.6222839215145806
@ 3FEBC2472E466B6E 0.8674655822572797
@ 3FE0BD189851AE68 0.5230830168706690
@ 3FE3C11BD58877C1 0.6173228426521221
@ 3FEC1FA22792C49A 0.8788615010181673
@ 3FE9C4F768A84F32 0.8052937549677834
@ 3FC96D45B6BE7590 0.1986472265534016
@ 3FDD3977020683B2 0.4566323776035076
@ 3FE33E1522385D13 0.6013284366953563
@ 3FD47E53608CCA52 0.3202103083487248
@ 3FDA4329A6E71A4E 0.4103492860707875
@ 3FEB4184B57B0F01 0.8517478508515240
@ 3FBDDEA69E858FA0 0.1166786324516225
@ 3FC1D59E19C04044 0.1393315911996088
@ 3FC88BDC422075EC 0.1917682001957667
@ 3FE16E538220E330 0.5447175542422880
@ 3FEEE185C61C9700 0.9650296086662991
@ 3FE6B7E6BC4A8DD9 0.7099488904536272
@ 3FBF0D264D7F03E0 0.1212943972777931
@ 3FC001AFC7E67488 0.1250514722895881
@ 3FD4DB81D1649F12 0.3258976502279306
@ 3F844D9D50176740 0.0099136629168474
@ 3FEE1011494427CD 0.9394613677006817
@ 3FD5EB5A6DB8D5A2 0.3424898215774538
@ 3FBC81FA60700178 0.1113583074038668
@ 3FEBE9FD7B546733 0.8723132523329923
@ 3FCD8CBE2E921084 0.2308576323886237
@ 3FEB4F80324253E3 0.8534546834586049
@ 3FBBC17B809ED8B0 0.1084210576071623
@ 3FE13C9C28B8765B 0.5386486811946257
@ 3F96BA3AB1D2AA80 0.0221947833094114
@ 3FDA806EB25584CA 0.4140888921302347
@ 3FA67C9ED2A23030 0.0439195282097845
@ 3FD3B35441AEE2AE 0.3078203813015915
@ 3FE50CA69CCC47E8 0.6577942907772441
@ 3FD6CC29B50F20A0 0.3562111156611625
@ 3FE4F96DD181926A 0.6554478732983402
@ 3FE593F109B3F6B3 0.6743092717658413
@ 3FEF237DBA3D167E 0.9730824124787458
@ 3FAF80DBDD51B360 0.0615299899735422
@ 3FE7CCFEF8D82022 0.7437739238967007
@ 3FD5AAEC0F8BEB54 0.3385572578260299
@ 3FDC934566F9B722 0.4464887147540698
@ 3FDB4D21953C3678 0.4265827138304767
@ 3FB5657B7F59AA70 0.0835797487176622
@ 3FE0E1067CFA93D1 0.5274689141266383
@ 3FA8D68012B16A70 0.0485115073031083
@ 3FE58226227F706F 0.6721373246941890
@ 3FD1DB6E20486DFA 0.2790179553282709
@ 3FD904CD8A050662 0.3909181449745117
@ 3FD959D1C04125C4 0.3961071374402219
@ 3FE8EEC75E628EA4 0.7791478007752244
@ 3FE8EB69876DFC03 0.7787368435964485
@ 3FE5C1210DA22520 0.6798253313328679
@ 3FB05715A8B59A30 0.0638288056266922
@ 3FD212C439A62B86 0.2823954165439136
@ 3FC4D616225E5EBC 0.1627834003272620
@ 3FBCEDA060EE7360 0.1130008923195880
@ 3FC2DC7C4688C1E0 0.1473536819844545
@ 3FE3BFFA4A60AA04 0.6171847775161159
@ 3FDAAC9172FEB204 0.4167827246663196
@ 3FEFA94AE858A7FE 0.9894156015409405
@ 3FE8DAE4D594B948 0.7767204448225948
@ 3FE79DC8A6BC40C3 0.7380107170629561
@ 3FD0FAA254B94ED8 0.2652974917775572
@ 3FEE0527BFA59CB7 0.9381293051818805
@ 3FEA978CB2114183 0.8309997060660382
@ 3FEA74ED2EA1F315 0.8267732535165090
@ 3FCF4EC1FF81D878 0.2445909974664493
@ 3FCBFA0BE0048BC8 0.2185683101498326
@ 3FB4813D88AA78B0 0.0800970514924042
@ 3FD5D109ADE6F8A4 0.3408836553825358
@ 3FE3EF2233CF7E68 0.6229411136554974
@ 3FE62AAC10D36906 0.6927090004567453
@ 3FE69874B176417A 0.7061103311589669
@ 3FB2BE8564B49478 0.0732196207869310
@ 3FE30E88B5BEA3E1 0.5955241727543773
@ 3FD0A150FFEDA9BE 0.2598459719944478
@ 3F94613586457B80 0.0199020732119339
@ 3FD7D689A47E2788 0.3724693399786863
@ 3FC93FF75B804070 0.1972645947248597
@ 3FC0789B49C26744 0.1286806211617720
@ 3FB42BD97B9C6288 0.0787940909180042
@ 3FE6DBBC4BCE58B9 0.7143231850229973
@ 3FE4B6FBFA71D345 0.6473369494911841
@ 3FD2862BAC65BF70 0.2894391234940406
@ 3FE6F96AC69C4266 0.7179464224919456
@ 3FB92C6A281548F0 0.0983339641436805
@ 3FC317AA4F36CA08 0.1491597067630013
@ 3F6E35F3DDD95000 0.0036878359813191
@ 3FD3F2BB9104CF90 0.3116902271460669
@ 3FE969047791835A 0.7940695128746527
@ 3FE70E726BB857DF 0.7205135444553398
@ 3FEC87EC1B2DC89A 0.8915920763813745
@ 3FECB1140CC20996 0.8966160058192141
@ 3FEE22E4D7F08427 0.9417595117157632
@ 3FC2124235258540 0.1411822089676580
@ 3FD6532937757728 0.3488257447805716
@ 3FE2C151656CFC8C 0.5860983830424558
@ 3FEF2CE713C6F181 0.9742312799713063
@ 3FE3EBC2129049A2 0.6225290644236348
@ 3FD8B211923235E0 0.3858684470841052
@ 3FDC03F0264D6C30 0.4377403615996540
@ 3F95394F42FF6800 0.0207264313356532
@ 3FE072726E8BE5E6 0.5139705809698938
@ 3FE6F9123D5A8398 0.7179042051612781
@ 3FC02ADEA358E42C 0.1263082788080124
@ 3FB0CC995D83C048 0.0656219342524774
@ 3FD77B14EEE87B26 0.3668873150908659
@ 3FD78ADA2407301A 0.3678498603665062
@ 3FC372C1122A3D1C 0.1519395197578682
@ 3FD6498E958322D0 0.3482395610886160
@ 3FEF1D436E4C3CB9 0.9723221925977646
@ 3FCB74FEBC4E8470 0.2145079059091901
@ 3FD346590EE0F4E8 0.3011686940479437
@ 3FE8B827B6ED0A29 0.7724798748752778
@ 3FAB9F7703764D50 0.0539509956098764
@ 3FDD0C49C728D710 0.4538750119130421
@ 3FDD5E0C42C64DE2 0.4588652278991657
@ 3FEDB56C8DE82393 0.9283964892975852
@ 3FBF098E75881F68 0.1212395703261088
@ 3FEBD6D6A97CC7B9 0.8699754057217809
@ 3FDF5254F9CC7EFA 0.4894001426164177
@ 3FE3E50A0B76FD9E 0.6217088912889499
@ 3FEC74ADBC69E7A7 0.8892430000262167
@ 3FD730263C3CDCF4 0.3623138035067790
@ 3FE8167C069C5837 0.7527446869960447
@ 3FCA290150F7D5F8 0.2043763776161283
@ 3FEBCBE27FCDCED7 0.8686382766886379
@ 3FA37D3C27A83A70 0.0380648420724484
@ 3FDD40192BFF7B54 0.4570372514407854
@ 3FE0727B1F65C2A1 0.5139747250778620
@ 3FE217324D76C78B 0.5653316033333210
@ 3FD9A8803049365A 0.4009094687979534
@ 3FA1A54A46F926F0 0.0344641887318867
@ 3FE63A72DD2F47A4 0.6946348495496193
@ 3F59ECFC2EF39A00 0.0015823805550156
@ 3FCF101F743D7BC8 0.2426795308665233
@ 3FDFD982B0AC3230 0.4976507878607519
@ 3FC7785B8FE7DA80 0.1833605244316523
@ 3FEA040619E2AC25 0.8129911904883370
@ 3FE7D372E3582F0D 0.7445616188356056
@ 3FE639EDE8800335 0.6945714512840825
@ 3FDC243A3999226C 0.4397111475450746
@ 3FD2CF4FA95E030A 0.2939032701470273
@ 3FD2AF2C349A2E76 0.2919416917509133
@ 3FC98AB9A2EAA1DC 0.1995460553637390
@ 3FB968B525291938 0.0992539611553170
@ 3FDBE0CB8DC2B8B6 0.4355954059964334
@ 3FEED0168C3D14BF 0.9629013766322244
@ 3FCAB1A709261C24 0.2085465235397531
@ 3FE62CAA66DA2068 0.6929523476437796
@ 3FCD527B8D8D74E8 0.2290796700644144
@ 3FECFF1B6CD1A01E 0.9061410069816735
@ 3FC8D1CADEF322E4 0.1939023579236824
@ 3FE3D0211F9EFEFE 0.6191564195250689
@ 3FC96E0FE2C568EC 0.1986713273316306
@ 3FBC7E39B1D31CE0 0.1113010462896571
@ 3FE3176BB05C677A 0.5966089672613031
@ 3FD93EB67A74F024 0.3944526859156687
@ 3FE88789DD3069D2 0.7665452308750054
@ 3FEE2E57FAC20AB9 0.9431571862808915
@ 3FDDD6512A412E64 0.4662058746950832
@ 3FD9D4A8662E5EC4 0.4036046026098854
@ 3FA79A7C693358D0 0.0461005094927472
@ 3FEB8014FA3C6F96 0.8593850028441803
@ 3FEFBE483AE62C57 0.9919778013585397
@ 3FDBFF33C19A3F30 0.4374513044976878
@ 3FE6930BB93A07CC 0.7054499261578200
@ 3FDE63D33B30DDEA 0.4748428419147489
@ 3FE44027AC57ACF7 0.6328314176620599
@ 3FE0F3521F0CC564 0.5297022444193940
@ 3FEBE06EE7A20A77 0.8711466335374344
@ 3FCF7736B7DE55FC 0.2458256147189529
@ 3FB950AE182C3330 0.0988873299613260
@ 3FEE65AD62EE0650 0.9499117786619511
@ 3FDAE04F9AB9A5DE 0.4199408541668087
@ 3FD8FD4DA1967F3C 0.3904604032522803
@ 3FEE9D7E995DFB24 0.9567254062129433
@ 3FECF4BD8AAC86BE 0.9048755367732253
@ 3FE009FDFDF01312 0.5012197456095200
@ 3FC71ED2CC444BF4 0.1806281564136892
@ 3FC0DF0EB146C81C 0.1318071714027277
@ 3FEF55101A4E21AB 0.9791336549542867
@ 3FE1130F4FA85D43 0.5335766368688514
@ 3FE9C53377831037 0.8053223928659524
@ 3FDB4B4E90B17A78 0.4264713681240333
@ 3FEF70E7D9898755 0.9825324295781949
@ 3FD994612B65FF64 0.3996813701451087
@ 3FE33E102D48A51F 0.6013260731171249
@ 3FE6CF15FEB89BE0 0.7127790427228966
@ 3FE028712F0C33B1 0.5049367827319796
@ 3FDEE131C4423FA2 0.4824947754468615
@ 3FEBF1C4A390E4B8 0.8732627100609056
@ 3FEBC841EC7884A9 0.8681954973764238
@ 3FC23F3D4C296550 0.1425549146540939
@ 3FE9B48861885349 0.8032876877719924
@ 3FAFD19C179C9920 0.0621460703680887
@ 3FDF8BA766DA70C6 0.4928987984110446
@ 3FB2E9B0A11ABC98 0.0738783257790935
@ 3FEBDF33866980BF 0.8709962487446531
@ 3FDDCAE4790AF1FA 0.4655085737283852
@ 3FC4DDC40CD669C0 0.1630177557643275
@ 3FD8138A8C068D4C 0.3761927001416623
@ 3FD8B6E018ED6664 0.3861618274146166
@ 3FD6A6497E9C359A 0.3538993584087052
@ 3FD19201FF16000E 0.2745366087983719
@ 3F9A0419D4F34880 0.0254062687134327
@ 3FE89AF91A9C48F5 0.7689176101432894
@ 3FD28CA17CC3C510 0.2898334234624409
@ 3FDD0CB77B29D4E4 0.4539011671798348
@ 3FEA00F281C3092C 0.8126156362925818
@ 3FD58232E43AB8FE 0.3360717037966338
@ 3FDE8B16C95A0F5E 0.4772393194509642
@ 3FE3248B46310D3F 0.5982109423570491
@ 3FE1597BA4660BD6 0.5421732149992475
@ 3FEF4A1C59182E81 0.9777967205167927
@ 3FE656A7040765CE 0.6980776861848257
@ 3FE22E45AAC28168 0.5681484542038051
@ 3FED257A96B66F51 0.9108250564199613
@ 3FEF1644D25D4746 0.9714683636359289
@ 3FCD427F74EFE53C 0.2285918541890996
@ 3FBBF2C073FCA9F0 0.1091728480502423
@ 3FBF06A43E565760 0.1211950924101450
@ 3FDB626D584204B8 0.4278825151341823
@ 3FDA34958BFE098C 0.4094594828713063
@ 3FD3329F09836306 0.2999646752264628
@ 3FD154CB4AD66F78 0.2708004217945397
@ 3FEB4A6BF3B25AEE 0.8528346786214038
@ 3FC2A28ECB9AA128 0.1455858701858770
@ 3FE8546A976318C8 0.7603047329692112
@ 3FBC1F97D0A37D98 0.1098570713397663
@ 3FE2649F41786D29 0.5747829703063064
@ 3FEB6624D0A54C03 0.8562187266455797
@ 3FE25D1DC517DDAB 0.5738667344548295
@ 3FB02B3DFBD4DD10 0.0631598224471086
@ 3FC84EBD407174E8 0.1899029316581740
@ 3FE41A48882FAF09 0.6282084140670757
@ 3FEBF73074F1ABF4 0.8739244731963240
@ 3FD4B3F8DF9CABF0 0.3234846290312694
@ 3FDCADBCAB41A128 0.4481040642190401
@ 3FB383FB309E9568 0.0762326234531280
@ 3FEF8A0E81B7035E 0.9856026204580350
@ 3FB2C03F06168130 0.0732459440100726
@ 3FB95F335B1A7AD0 0.0991088960094928
@ 3FE634D2D898EA48 0.6939481954971791
@ 3FE7F53B2E120CF9 0.7486854457678468
@ 3FE78D708AAF9056 0.7360155781466442
@ 3FEAE4A0FF9755F2 0.8404088012709379
@ 3FD22B425737AAC2 0.2838903285725501
@ 3FDDA50AB481DDCA 0.4631983530775555
@ 3FEA9600D6793797 0.8308109463630328
@ 3FA5CDA47B6239D0 0.0425845528235304
@ 3FCBD529218213B8 0.2174426473249278
@ 3FCF439886258924 0.2442503600132763
@ 3FE3B6B826469BDC 0.6160546062063719
@ 3FED3BAC1CC43E90 0.9135342180106409
@ 3FECB5607BC287E5 0.8971407334504390
@ 3FE8D32C7324CABE 0.7757780312443499
@ 3FE85D217B377B82 0.7613685041977620
@ 3FE5F4D176E35F77 0.6861350366625477
@ 3FDEA32037962E00 0.4787064116323734
@ 3FE6D95EB9468FE7 0.7140344256081307
@ 3FB49E218C919FE0 0.0805378883538874
@ 3FD578EE57DBCA0E 0.3355060441964789
@ 3FD1177DDC0B2A38 0.2670588158477218
@ 3FC2371DCDE51BB4 0.1423070197435813
@ 3FDFD1F07F4F082E 0.4971886866807179
@ 3FC53C59325FE4E0 0.1659041877717646
@ 3FEEFCC8E16A0461 0.9683575060481752
@ 3FCAB0AE2C93E3EC 0.2085168569244894
@ 3FE567ABDFCC3195 0.6689051981971256
@ 3FD9AB6AA5F40512 0.4010874386440985
@ 3FE747BDCD921348 0.7275074973154938
@ 3FE03FAA25EA5C4E 0.5077715626274626
@ 3FE6D4F2B354593A 0.7134946348694833
@ 3FEA66670745C3A6 0.8250002996484127
@ 3FD77AF7FFFA6B1C 0.3668804168498114
@ 3FEC80BCE271FF89 0.8907150671729919
@ 3FD937E304E39DC2 0.3940360591645594
@ 3FE0A1F60CB1C305 0.5197706458985470
@ 3FB619916B3E79F8 0.0863276373697558
@ 3FD41CE1C58F3D98 0.3142628125469513
@ 3FE46C35AF2BE560 0.6382091924016713
@ 3FDB2FB87C913CB8 0.4247876373746737
@ 3FEA74C12C44ED20 0.8267522682794244
@ 3FB333CC34117AF8 0.0750091197128134
@ 3FE3D30733223430 0.6195102690413758
@ 3FEE710BCBBA3621 0.9512995699930721
@ 3FE76E52C1CEB484 0.7322171960164643
@ 3FDFF39C8AA77F4E 0.4992438653989567
@ 3FAA08309E2CAAA0 0.0508437340816574
@ 3FC5EABAE4C798B4 0.1712258927429439
@ 3F8EF774ED8C2380 0.0151204237931937
@ 3FD374FA0F7CCDA0 0.3040146971936455
@ 3FD255D7B591DE68 0.2864894173758104
@ 3FE50D24ACAF5014 0.6578544018507295
@ 3FD85810E7E1AF6C 0.3803751244038185
@ 3F486227D5843C00 0.0007441229345505
@ 3FE2FEAAFD0B513D 0.5935873930234618
@ 3FEC8F00614FCCFB 0.8924562359447060
@ 3FE6B7164FC9266A 0.7098495062175065
@ 3FE4CDB47FDF1AA2 0.6501104829302060
@ 3FD231600EF274E2 0.2842636247604117
@ 3FE125FC1A0A9114 0.5358868130320240
@ 3FD0369E3FE134B2 0.2533336280656143
@ 3FEDED3E70E6D5FC 0.9352104382621174
@ 3FD0739DAB823E0E 0.2570566344156483
@ 3FB1D6DF8FD26688 0.0696849561813001
@ 3FACD022142B1CD0 0.0562754296893729
@ 3FD264F9EFF099F6 0.2874131053125945
@ 3FCF7494032BF678 0.2457451835143052
@ 3FE3BABBE47355E5 0.6165446721958544
@ 3FBE541A24A1B700 0.1184707965309961
@ 3FB93C7110A037B0 0.0985785165396169
@ 3FEDF28685862D28 0.9358551605122658
@ 3FE1092DE27F3B82 0.5323705123681608
@ 3FE7D4F610488EAA 0.7447462385211641
@ 3FB2F71680507770 0.0740827620761288
@ 3FCBD142C33DF008 0.2173236325578503
@ 3FED5282BD492F8F 0.9163221070279962
@ 3FDC080A0D2015F8 0.4379906776597120
@ 3FEB1BB13708C389 0.8471304011237503
@ 3FE97B04916D33FF 0.7962668266642366
@ 3FE106B0DC50C8BE 0.5320667555845586
@ 3FE379A7AF69189C 0.6086004663454960
@ 3FE990B6F21A477C 0.7989153603141257
@ 3FDDCCAB85020FA2 0.4656170653254269
@ 3FE5981DCAF09637 0.6748188937824072
@ 3FE55C102B3BFCF9 0.6674881786747441
@ 3FEC8081701437FD 0.8906867207567754
@ 3FD74AEBBB15D46E 0.3639478041653267
@ 3FB24BF660486E78 0.0714715943399201
@ 3FA19DC00F142920 0.0344066637427025
@ 3F6D29781041FE00 0.0035598130216952
@ 3FBA279E8CB3AA80 0.1021670430670074
@ 3FE7CF45F2D56D80 0.7440519087644333
@ 3FE68786CBE5F4A7 0.7040437681568122
@ 3FE653A5A0E7F0E6 0.6977108137794203
@ 3FE029741A84E683 0.5050602453186034
@ 3FD824CCAD0C60C6 0.3772460641789731
@ 3FE4FE8D746666B6 0.6560733102262108
@ 3FA75B5A0AA88AF0 0.0456188333521562
@ 3FECFD273A7467E2 0.9059024945920522
@ 3FD8FF985558899E 0.3906002839522901
@ 3FE159F867DFDE16 0.5422327069090354
@ 3FCEA0A490347BC0 0.2392774299741784
@ 3FC4F103B2F891E8 0.1636051772958489
@ 3FD246FD00E25A12 0.2855827816614759
@ 3FEEC0F79FA32396 0.9610555761256474
@ 3FDBC459A6A534D2 0.4338592650791046
@ 3FDA7361E649E3F0 0.4132923840439267
@ 3FE794ADC1FE462E 0.7368992604189708
@ 3FB40BD4B7FBC038 0.0783055257013537
@ 3FC09B8F6052ED54 0.1297473163921078
@ 3FED8D8578FFC3CF 0.9235255587828933
@ 3F83D63251092B40 0.0096858912449044
@ 3FEEAD59241D9400 0.9586606698400146
@ 3FE95BCA469EE0E8 0.7924548510846110
@ 3FAA38EC8ACF5E30 0.0512155456014479
@ 3FDA9EEFE4E1D418 0.4159507498910116
@ 3FE253E997A122CE 0.5727432214271972
@ 3F32CD3392AE1800 0.0002868891630715
@ 3FD384F624F00832 0.3049903259963030
@ 3FC0AC1170F56094 0.1302511025958252
@ 3FE032F7E280C473 0.5062217162977859
@ 3FD042EC76D3BE86 0.2540846977635528
@ 3FE6AFBE4E637FDE 0.7089530497578342
@ 3FEDDDECB469D6DC 0.9333404086780450
@ 3FEC8BF8FC6D51E5 0.8920864992347189
@ 3FEFF86CB4FDCD4A 0.9990752730358647
@ 3FC46B92B090E030 0.1595328676355634
@ 3FE69A4346CF7C8A 0.7063309081094229
@ 3FB8E000BF6A8E88 0.0971680133175657
@ 3FA898B224F8DFE0 0.0480399770862616
@ 3FD054E14B9DC628 0.2551806677284696
@ 3FE4DE5ED8A48019 0.6521448355961211
@ 3FAA0BED5F2164C0 0.0508722475648908
@ 3FEFFF7D002184BC 0.9999375345761545
@ 3FABC7770C54B200 0.0542561724235817
@ 3FE438FC08C6FB59 0.6319561168128117
@ 3FE471499B0B1726 0.6388290432157404
@ 3FB893978AF35F48 0.0960020746455231
@ 3FDAD1702D4E06A8 0.4190330927304822
@ 3FDD527EA28B5916 0.4581600749346689
@ 3FE062B4790F167B 0.5120489468033179
@ 3FEFADDD493EBF18 0.9899736815040994
@ 3FDB83295A716654 0.4298804648620707
@ 3FEC23618FA6F1E9 0.8793189817147865
@ 3FE0E6005906D44B 0.5280763377001078
@ 3FE1F9B0901A5A85 0.5617296995649929
@ 3FE3E41BFA216357 0.6215953717574888
@ 3FD47B153C2A7E9E 0.3200123870428601
@ 3FDBFC3D4097EA32 0.4372704630656329
@ 3FCA6C1784AABCD4 0.2064237020290195
@ 3FA8A4562C7DEE70 0.0481287888823915
@ 3FEF5E9C74C7703A 0.9802992134896222
@ 3FE810458DED8FE6 0.7519862911253739
@ 3F843FD9CA7B00C0 0.0098874106328143
@ 3FB59A2E31059A80 0.0843838567430826
@ 3FD086AD16410A10 0.2582199780773928
@ 3FE7A1503BB2E9AA 0.7384415784829816
@ 3FBF2098D491FC10 0.1215911406488746
@ 3FCD6100A5319F30 0.2295227820024990
@ 3FE0211FEB46D7DE 0.5040435405014667
@ 3FEFC22828ED9D66 0.9924507903460096
@ 3FE0EA02B997891D 0.5285657524912356
@ 3F8DE4D933F6CC40 0.0145966500266238
@ 3FED0B4903A28039 0.9076275893203337
@ 3FE8DCF2CEFEDD79 0.7769712489015738
@ 3FAC506EAAA90DE0 0.0553011496854443
@ 3FB1E1D8B8992D40 0.0698523951224859
@ 3FA9487560CB6470 0.0493809395463324
@ 3FD35E15C4E5EE9E 0.3026174948533739
@ 3FD360819F17B57A 0.3027652791632459
@ 3FE51AAEAC619451 0.6595071188754763
@ 3FDF5D2D945A577A 0.4900621365317118
@ 3FECD02ADD4EDE32 0.9004110643790624
@ 3FE759A019304661 0.7296905986751875
@ 3FDABCF7E511A01C 0.4177837121010286
@ 3FE9A18BF5B6795F 0.8009700583532257
@ 3F9296F0CC944600 0.0181539177766066
@ 3FEAE4B0EFAC807E 0.8404164010171511
@ 3F626F25EAF1E400 0.0022502651768801
@ 3FEC84D3A7396CA3 0.8912142053699380
@ 3FB98E7BBE385AD0 0.0998303737072590
@ 3F9B9FFE672C2640 0.0269775152656051
@ 3FE6071C607162D5 0.6883680232668562
@ 3FC239ED59CD2910 0.1423927963717877
@ 3FED748EAE8AE998 0.9204781922374421
@ 3FBA43FD606FF4A0 0.1025999412958805
@ 3FDF013D54875B56 0.4844506574130966
@ 3FEB11DA080DC746 0.8459291608144006
@ 3FC8864AA444A90C 0.1915982534495203
@ 3FE83F53635F35EF 0.7577301922662495
@ 3FE77D5FBB936662 0.7340544379796479
@ 3FC7BFBB80EFE06C 0.1855387095999989
@ 3FEFE76E24E66118 0.9970007630063575
@ 3FCA796601C89A68 0.2068297871312155
@ 3FB7A3A3FE476268 0.0923407073781931
@ 3FC886C1A0595344 0.1916124375299210
@ 3FEEC7F756D09AA0 0.9619099326708529
@ 3FE4EA681C3D1207 0.6536140967878631
@ 3FA5CF70EB8D75E0 0.0425982749500056
@ 3FCC855BA44A4D8C 0.2228197624395815
@ 3FDAD11DB2BA8122 0.4190134282489614
@ 3FEFBBC9E3728430 0.9916734163599639
@ 3FE534C508812F8C 0.6626916090112771
@ 3FE0876A4F6AC468 0.5165301848520700
@ 3FC78FBC87555738 0.1840739880378182
@ 3FE069A2314726B0 0.5128947222194338
@ 3FEB1AAFCE0FB0CB 0.8470076584467504
@ 3FEDED9A471B4107 0.9352542294309679
@ 3FEE0575538DC8BE 0.9381662971411726
@ 3FEEAFF9D87E80AE 0.9589814403916728
@ 3FD0340EB96B2872 0.2531773386696222
@ 3F735513F6B90C80 0.0047198085627002
@ 3FBACD28F26370E0 0.1046929923790603
@ 3FE9A0799F2A3419 0.8008392437637922
@ 3FB652B528FDED10 0.0871995186879995
@ 3FEC011E8D40FF63 0.8751366385331319
@ 3FE68C947C06970B 0.7046606466653612
@ 3FD1CEE7DD9925D8 0.2782535232587100
@ 3FE91C16508E2A43 0.7846786092134795
@ 3FC31F8D3F8F3020 0.1494003830288202
@ 3FEACCCF0D91A043 0.8375010743157038
@ 3FDFEB730BE2E96A 0.4987456909253952
@ 3FE0F59A3814318E 0.5299807639399192
@ 3FE7929819A3C073 0.7366447926306264
@ 3FDFAA236AC837A2 0.4947594206613478
@ 3FD69B11771A834A 0.3532146132584343
@ 3FCD32D8A3620DA4 0.2281142041939407
@ 3FE2D1F6BB44F582 0.5881303460698037
@ 3FD095F0A7D66B78 0.2591516150511590
@ 3F8D04DDF5901D40 0.0141694393696655
@ 3FCEB99773D14BCC 0.2400388064876026
@ 3FEF45649A0E610B 0.9772208222302948
@ 3F94F36EDCCA6360 0.0204598734149813
@ 3FE255E5FAB4879B 0.5729856392465423
@ 3FC724E9F65B5684 0.1808140232957848
@ 3FD2FA7C0DAC4D52 0.2965383657003332
@ 3FEF8A65B2FD354D 0.9856441970711473
@ 3FBC232BA6DE2348 0.1099116594688329
@ 3FE3D4520D7BCFD3 0.6196680320122091
@ 3FEFDE6C1D7F1B35 0.9959011627296152
@ 3FC2EA403AD58584 0.1477737700725293
@ 3FD2A8997F9649A4 0.2915405031173128
@ 3FD311111D0D2F0A 0.2979166778284116
@ 3FDD118F0F05713A 0.4541967055026991
@ 3FEF7554E3765A96 0.9830727045653755
@ 3FD7531B3F3824F8 0.3644474141479601
@ 3FD15C40D2187BC8 0.2712556888308737
@ 3FEA85830D4F0D7D 0.8287978420197956
@ 3FE12AD6A3AC5931 0.5364793011420145
@ 3FA42EBFB85BB2C0 0.0394191658541323
@ 3FD83106F60EA5E4 0.3779923823263671
@ 3FCA2DB7B832F024 0.2045201920899454
@ 3FE8E2AB2A486399 0.7776695085368487
@ 3FE313F28E0B637E 0.5961849951082596
@ 3FE6CC9C820FBA0D 0.7124769726049763
@ 3FDBABA05D3872A2 0.4323502455097615
@ 3FD9BBF1270AD384 0.4020960694572795
@ 3FB9766E401E29E0 0.0994633585488951
@ 3FEB17517B9609FF 0.8465964711943456
@ 3FA63AE2B5324A00 0.0434180113017142
@ 3FEC10FFBCF5AD3F 0.8770750704401634
@ 3F7EAE1208CD6E00 0.0074902252643727
@ 3FC1E2E49815F27C 0.1397367231947050
@ 3FE63CF44A20CF06 0.6949407050910572
@ 3FA59A6FD0D2A370 0.0421938841257717
@ 3FE7E6F8D55A0FD8 0.7469448248889377
@ 3FEAD17C361FC53F 0.8380719239341160
@ 3FE72089A3B6C7E9 0.7227218816317392
@ 3FEC8BF70C82A201 0.8920855755177969
@ 3FEBE7080A5EF2EC 0.8719520762020614
@ 3FE6EA401F791216 0.7160950293260295
@ 3F9D5B6226A49040 0.0286689125142774
@ 3FCA6E8E23F39E68 0.2064988780541512
@ 3FE5828BBB08F665 0.6721857693698438
@ 3FEC1613DE5FB2C3 0.8776950209845257
@ 3FE3A1B1FBCF3D10 0.6134881895212931
@ 3FED97532B85430D 0.9247222757349803
